1977582,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,ЭКС-000009926   ,5961565.00000,ЭКС-000005728   ,,,False,803946,,,,,,,0.00000,0.00000,61.56000,1231.20000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,20.00000,,,Заказной,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:55,,,,,,,,,,,Закупка,Годен,,
1977583,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,ЭКС-000009822   ,5961570.00000,ЭКС-000005728   ,,,False,797416,,,,,,,0.00000,0.00000,718.62000,7186.20000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,10.00000,,,Заказной,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:55,,,,,,,,,,,Закупка,Годен,,
1977584,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961552.00000,ЭКС-000005728   ,,,False,566250,,,,,,,0.00000,0.00000,27.60000,2760.00000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,100.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:55,,,,,,,,,,,Закупка,Годен,,
1977585,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961551.00000,ЭКС-000005728   ,,,False,516479,,,,,,,0.00000,0.00000,66.15000,4035.15000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,61.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:55,,,,,,,,,,,Закупка,Годен,,
1977586,306328,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,                ,5961550.00000,ЭКС-000005728   ,,,False,516371,,,,,,,0.00000,0.00000,57.71000,3635.73000,,,0.00000,0.00000,,,,0.00000,0,0,,,ШТ,2026-03-20 08:48:00,EKS000005728    ,,,63.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:23:55,,,,,,,,,,,Закупка,Годен,,
1977587,306329,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,,5961572.00000,ЭКС-000005729   ,,,False,1297,,,,,,,0.00000,0.00000,9.16000,9160.00000,,,0.00000,0.00000,,,,0.00000,0,0,,,М,2026-03-20 08:48:00,EKS000005729    ,,,1000.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:24:03,,,,,,,,,,,Закупка,Годен,,
1977588,306329,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,,5961573.00000,ЭКС-000005729   ,,,False,1298,,,,,,,0.00000,0.00000,12.30000,49200.00000,,,0.00000,0.00000,,,,0.00000,0,0,,,М,2026-03-20 08:48:00,EKS000005729    ,,,4000.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:24:03,,,,,,,,,,,Закупка,Годен,,
1977589,306329,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,,5961588.00000,ЭКС-000005729   ,,,False,334512,,,,,,,0.00000,0.00000,12.02000,36060.00000,,,0.00000,0.00000,,,,0.00000,0,0,,,М,2026-03-20 08:48:00,EKS000005729    ,,,3000.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:24:03,,,,,,,,,,,Закупка,Годен,,
1977590,306329,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,,5961599.00000,ЭКС-000005729   ,,,False,184790,,,,,,,0.00000,0.00000,8.28000,8280.00000,,,0.00000,0.00000,,,,0.00000,0,0,,,М,2026-03-20 08:48:00,EKS000005729    ,,,1000.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:24:03,,,,,,,,,,,Закупка,Годен,,
1977591,306329,WH1,,New,Processed,,,ЭКС,0.00000,0.00000,0.00000,,0.00000,0.00000,,5961600.00000,ЭКС-000005729   ,,,False,184791,,,,,,,0.00000,0.00000,20.55000,22605.00000,,,0.00000,0.00000,,,,0.00000,0,0,,,М,2026-03-20 08:48:00,EKS000005729    ,,,1100.00000,,,,,,,,,0.00000,0.00000,Сагайдак Р.С.,cfb0adea-eead-41c7-ba4a-0a66358bfa7a,2026-03-23 10:24:03,,,,,,,,,,,Закупка,Годен,,
